,0,1,log
222,NR,-,[]
223,,,"['unable to get the rating', 'unable to get the user rating']"
224,,,"['unable to get the rating', 'unable to get the user rating']"
225,NR,7.7,[]
226,,,"['unable to get the rating', 'unable to get the user rating']"
227,,,"['unable to get the rating', 'unable to get the user rating']"
228,,,"['unable to get the rating', 'unable to get the user rating']"
229,,,"['unable to get the rating', 'unable to get the user rating']"
230,,,"['unable to get the rating', 'unable to get the user rating']"
231,,,"['unable to get the rating', 'unable to get the user rating']"
232,,,"['unable to get the rating', 'unable to get the user rating']"
233,NR,-,[]
234,,,"['unable to get the rating', 'unable to get the user rating']"
235,NR,2.5,[]
236,NR,6,[]
237,NR,4,[]
238,NR,6.5,[]
239,,,"['unable to get the rating', 'unable to get the user rating']"
240,,,"['unable to get the rating', 'unable to get the user rating']"
241,NR,6.5,[]
242,,,"['unable to get the rating', 'unable to get the user rating']"
243,,,"['unable to get the rating', 'unable to get the user rating']"
244,8,7.9,[]
245,8,7.6,[]
246,NR,8,[]
247,,,"['unable to get the rating', 'unable to get the user rating']"
248,,,"['unable to get the rating', 'unable to get the user rating']"
249,NR,-,[]
250,NR,6.8,[]
251,,,"['unable to get the rating', 'unable to get the user rating']"
252,,,"['unable to get the rating', 'unable to get the user rating']"
253,,,"['unable to get the rating', 'unable to get the user rating']"
254,NR,8,[]
255,,,"['unable to get the rating', 'unable to get the user rating']"
256,,,"['unable to get the rating', 'unable to get the user rating']"
257,NR,-,[]
258,,,"['unable to get the rating', 'unable to get the user rating']"
259,,,"['unable to get the rating', 'unable to get the user rating']"
260,,,"['unable to get the rating', 'unable to get the user rating']"
261,NR,-,[]
262,,,"['unable to get the rating', 'unable to get the user rating']"
263,,,"['unable to get the rating', 'unable to get the user rating']"
264,NR,-,[]
265,,,"['unable to get the rating', 'unable to get the user rating']"
266,NR,6,[]
267,,,"['unable to get the rating', 'unable to get the user rating']"
268,,,"['unable to get the rating', 'unable to get the user rating']"
269,,,"['unable to get the rating', 'unable to get the user rating']"
270,,,"['unable to get the rating', 'unable to get the user rating']"
271,NR,6,[]
272,NR,9,[]
273,,,"['unable to get the rating', 'unable to get the user rating']"
274,NR,5.5,[]
275,7.5,-,[]
276,,,"['unable to get the rating', 'unable to get the user rating']"
277,,,"['unable to get the rating', 'unable to get the user rating']"
278,,,"['unable to get the rating', 'unable to get the user rating']"
279,,,"['unable to get the rating', 'unable to get the user rating']"
280,NR,8,[]
281,NR,8,[]
282,,,"['unable to get the rating', 'unable to get the user rating']"
283,NR,,['unable to get the user rating']
284,,,"['unable to get the rating', 'unable to get the user rating']"
285,,,"['unable to get the rating', 'unable to get the user rating']"
286,,,"['unable to get the rating', 'unable to get the user rating']"
287,NR,,['unable to get the user rating']
288,NR,7,[]
289,NR,6.4,[]
290,,,"['unable to get the rating', 'unable to get the user rating']"
291,NR,,['unable to get the user rating']
292,NR,-,[]
293,,,"['unable to get the rating', 'unable to get the user rating']"
294,NR,-,[]
295,,,"['unable to get the rating', 'unable to get the user rating']"
296,NR,4,[]
297,NR,6.1,[]
298,,,"['unable to get the rating', 'unable to get the user rating']"
299,NR,-,[]
300,NR,-,[]
301,,,"['unable to get the rating', 'unable to get the user rating']"
302,,,"['unable to get the rating', 'unable to get the user rating']"
303,,,"['unable to get the rating', 'unable to get the user rating']"
304,,,"['unable to get the rating', 'unable to get the user rating']"
305,NR,8,[]
306,,,"['unable to get the rating', 'unable to get the user rating']"
307,,,"['unable to get the rating', 'unable to get the user rating']"
308,,,"['unable to get the rating', 'unable to get the user rating']"
309,,,"['unable to get the rating', 'unable to get the user rating']"
310,NR,-,[]
311,NR,7,[]
312,,,"['unable to get the rating', 'unable to get the user rating']"
313,,,"['unable to get the rating', 'unable to get the user rating']"
314,,,"['unable to get the rating', 'unable to get the user rating']"
315,,,"['unable to get the rating', 'unable to get the user rating']"
316,,,"['unable to get the rating', 'unable to get the user rating']"
317,,,"['unable to get the rating', 'unable to get the user rating']"
318,,,"['unable to get the rating', 'unable to get the user rating']"
319,NR,8.8,[]
320,,,"['unable to get the rating', 'unable to get the user rating']"
321,,,"['unable to get the rating', 'unable to get the user rating']"
322,4.5,6.9,[]
323,,,"['unable to get the rating', 'unable to get the user rating']"
324,NR,-,[]
325,NR,-,[]
326,,,"['unable to get the rating', 'unable to get the user rating']"
327,NR,,['unable to get the user rating']
328,,,"['unable to get the rating', 'unable to get the user rating']"
329,,,"['unable to get the rating', 'unable to get the user rating']"
330,,,"['unable to get the rating', 'unable to get the user rating']"
331,,,"['unable to get the rating', 'unable to get the user rating']"
332,NR,7,[]
333,NR,7.8,[]
334,NR,-,[]
335,,,"['unable to get the rating', 'unable to get the user rating']"
336,,,"['unable to get the rating', 'unable to get the user rating']"
337,,,"['unable to get the rating', 'unable to get the user rating']"
338,NR,,['unable to get the user rating']
339,NR,5,[]
340,,,"['unable to get the rating', 'unable to get the user rating']"
341,,,"['unable to get the rating', 'unable to get the user rating']"
342,NR,,['unable to get the user rating']
343,NR,6,[]
344,NR,,['unable to get the user rating']
345,,,"['unable to get the rating', 'unable to get the user rating']"
346,NR,,['unable to get the user rating']
347,,,"['unable to get the rating', 'unable to get the user rating']"
348,NR,,['unable to get the user rating']
349,NR,-,[]
350,,,"['unable to get the rating', 'unable to get the user rating']"
351,NR,4,[]
352,NR,4,[]
353,NR,7,[]
354,NR,7,[]
355,NR,,['unable to get the user rating']
356,,,"['unable to get the rating', 'unable to get the user rating']"
357,,,"['unable to get the rating', 'unable to get the user rating']"
358,NR,,['unable to get the user rating']
359,,,"['unable to get the rating', 'unable to get the user rating']"
360,,,"['unable to get the rating', 'unable to get the user rating']"
361,,,"['unable to get the rating', 'unable to get the user rating']"
362,NR,4.7,[]
363,,,"['unable to get the rating', 'unable to get the user rating']"
364,9,7.6,[]
365,,,"['unable to get the rating', 'unable to get the user rating']"
366,,,"['unable to get the rating', 'unable to get the user rating']"
367,,,"['unable to get the rating', 'unable to get the user rating']"
368,,,"['unable to get the rating', 'unable to get the user rating']"
369,,,"['unable to get the rating', 'unable to get the user rating']"
370,NR,,['unable to get the user rating']
371,NR,,['unable to get the user rating']
372,NR,-,[]
373,,,"['unable to get the rating', 'unable to get the user rating']"
374,,,"['unable to get the rating', 'unable to get the user rating']"
375,,,"['unable to get the rating', 'unable to get the user rating']"
376,NR,7.8,[]
377,,,"['unable to get the rating', 'unable to get the user rating']"
378,NR,-,[]
379,,,"['unable to get the rating', 'unable to get the user rating']"
380,,,"['unable to get the rating', 'unable to get the user rating']"
381,,,"['unable to get the rating', 'unable to get the user rating']"
382,NR,,['unable to get the user rating']
383,,,"['unable to get the rating', 'unable to get the user rating']"
384,,,"['unable to get the rating', 'unable to get the user rating']"
385,,,"['unable to get the rating', 'unable to get the user rating']"
386,NR,7,[]
387,,,"['unable to get the rating', 'unable to get the user rating']"
388,,,"['unable to get the rating', 'unable to get the user rating']"
389,,,"['unable to get the rating', 'unable to get the user rating']"
390,,,"['unable to get the rating', 'unable to get the user rating']"
391,,,"['unable to get the rating', 'unable to get the user rating']"
392,,,"['unable to get the rating', 'unable to get the user rating']"
393,,,"['unable to get the rating', 'unable to get the user rating']"
394,,,"['unable to get the rating', 'unable to get the user rating']"
395,,,"['unable to get the rating', 'unable to get the user rating']"
396,NR,7,[]
397,,,"['unable to get the rating', 'unable to get the user rating']"
398,,,"['unable to get the rating', 'unable to get the user rating']"
399,,,"['unable to get the rating', 'unable to get the user rating']"
400,,,"['unable to get the rating', 'unable to get the user rating']"
401,NR,8,[]
402,,,"['unable to get the rating', 'unable to get the user rating']"
403,,,"['unable to get the rating', 'unable to get the user rating']"
404,,,"['unable to get the rating', 'unable to get the user rating']"
405,,,"['unable to get the rating', 'unable to get the user rating']"
406,,,"['unable to get the rating', 'unable to get the user rating']"
407,NR,-,[]
408,,,"['unable to get the rating', 'unable to get the user rating']"
409,,,"['unable to get the rating', 'unable to get the user rating']"
410,NR,6.7,[]
411,,,"['unable to get the rating', 'unable to get the user rating']"
412,,,"['unable to get the rating', 'unable to get the user rating']"
413,NR,5,[]
414,NR,4,[]
415,,,"['unable to get the rating', 'unable to get the user rating']"
416,,,"['unable to get the rating', 'unable to get the user rating']"
417,NR,-,[]
418,NR,-,[]
419,NR,6.5,[]
420,7.5,7.7,[]
421,,,"['unable to get the rating', 'unable to get the user rating']"
422,,,"['unable to get the rating', 'unable to get the user rating']"
423,7,6.7,[]
424,9,8.4,[]
425,,,"['unable to get the rating', 'unable to get the user rating']"
426,,,"['unable to get the rating', 'unable to get the user rating']"
427,NR,8.5,[]
428,,,"['unable to get the rating', 'unable to get the user rating']"
429,NR,-,[]
430,,,"['unable to get the rating', 'unable to get the user rating']"
431,,,"['unable to get the rating', 'unable to get the user rating']"
432,NR,-,[]
433,,,"['unable to get the rating', 'unable to get the user rating']"
434,NR,9,[]
435,,,"['unable to get the rating', 'unable to get the user rating']"
436,,,"['unable to get the rating', 'unable to get the user rating']"
437,,,"['unable to get the rating', 'unable to get the user rating']"
438,NR,-,[]
439,,,"['unable to get the rating', 'unable to get the user rating']"
440,NR,7.5,[]
441,NR,7.5,[]
442,NR,7.7,[]
443,NR,7.7,[]
444,,,"['unable to get the rating', 'unable to get the user rating']"
445,,,"['unable to get the rating', 'unable to get the user rating']"
446,,,"['unable to get the rating', 'unable to get the user rating']"
447,,,"['unable to get the rating', 'unable to get the user rating']"
448,,,"['unable to get the rating', 'unable to get the user rating']"
449,,,"['unable to get the rating', 'unable to get the user rating']"
450,,,"['unable to get the rating', 'unable to get the user rating']"
451,NR,-,[]
452,,,"['unable to get the rating', 'unable to get the user rating']"
453,,,"['unable to get the rating', 'unable to get the user rating']"
454,,,"['unable to get the rating', 'unable to get the user rating']"
455,NR,-,[]
456,,,"['unable to get the rating', 'unable to get the user rating']"
457,,,"['unable to get the rating', 'unable to get the user rating']"
458,NR,6,[]
459,NR,-,[]
460,,,"['unable to get the rating', 'unable to get the user rating']"
461,5,5.6,[]
462,7.7,-,[]
463,NR,6.4,[]
464,,,"['unable to get the rating', 'unable to get the user rating']"
465,NR,5,[]
466,NR,5,[]
467,NR,,['unable to get the user rating']
468,,,"['unable to get the rating', 'unable to get the user rating']"
469,,,"['unable to get the rating', 'unable to get the user rating']"
470,6.7,6.3,[]
471,,,"['unable to get the rating', 'unable to get the user rating']"
472,NR,6,[]
473,,,"['unable to get the rating', 'unable to get the user rating']"
474,NR,5,[]
475,,,"['unable to get the rating', 'unable to get the user rating']"
476,NR,,['unable to get the user rating']
477,,,"['unable to get the rating', 'unable to get the user rating']"
478,,,"['unable to get the rating', 'unable to get the user rating']"
479,,,"['unable to get the rating', 'unable to get the user rating']"
480,NR,-,[]
481,NR,7,[]
482,8,-,[]
483,,,"['unable to get the rating', 'unable to get the user rating']"
484,,,"['unable to get the rating', 'unable to get the user rating']"
485,,,"['unable to get the rating', 'unable to get the user rating']"
486,,,"['unable to get the rating', 'unable to get the user rating']"
487,NR,-,[]
488,NR,8,[]
489,,,"['unable to get the rating', 'unable to get the user rating']"
490,6,,['unable to get the user rating']
491,NR,-,[]
492,,,"['unable to get the rating', 'unable to get the user rating']"
493,,,"['unable to get the rating', 'unable to get the user rating']"
494,,,"['unable to get the rating', 'unable to get the user rating']"
495,,,"['unable to get the rating', 'unable to get the user rating']"
496,,,"['unable to get the rating', 'unable to get the user rating']"
497,,,"['unable to get the rating', 'unable to get the user rating']"
498,,,"['unable to get the rating', 'unable to get the user rating']"
499,NR,-,[]
500,,,"['unable to get the rating', 'unable to get the user rating']"
501,NR,5,[]
502,NR,7.8,[]
503,NR,-,[]
504,,,"['unable to get the rating', 'unable to get the user rating']"
505,,,"['unable to get the rating', 'unable to get the user rating']"
506,,,"['unable to get the rating', 'unable to get the user rating']"
507,,,"['unable to get the rating', 'unable to get the user rating']"
508,NR,-,[]
509,NR,-,[]
510,NR,,['unable to get the user rating']
511,NR,,['unable to get the user rating']
512,NR,,['unable to get the user rating']
513,,,"['unable to get the rating', 'unable to get the user rating']"
514,NR,-,[]
515,4.3,7,[]
516,,,"['unable to get the rating', 'unable to get the user rating']"
517,,,"['unable to get the rating', 'unable to get the user rating']"
518,,,"['unable to get the rating', 'unable to get the user rating']"
519,NR,6,[]
520,,,"['unable to get the rating', 'unable to get the user rating']"
521,NR,,['unable to get the user rating']
522,NR,,['unable to get the user rating']
523,NR,,['unable to get the user rating']
524,NR,-,[]
525,,,"['unable to get the rating', 'unable to get the user rating']"
526,,,"['unable to get the rating', 'unable to get the user rating']"
527,NR,6.6,[]
528,,,"['unable to get the rating', 'unable to get the user rating']"
529,8,7.5,[]
530,,,"['unable to get the rating', 'unable to get the user rating']"
531,,,"['unable to get the rating', 'unable to get the user rating']"
532,,,"['unable to get the rating', 'unable to get the user rating']"
533,NR,,['unable to get the user rating']
534,,,"['unable to get the rating', 'unable to get the user rating']"
535,,,"['unable to get the rating', 'unable to get the user rating']"
536,,,"['unable to get the rating', 'unable to get the user rating']"
537,,,"['unable to get the rating', 'unable to get the user rating']"
538,,,"['unable to get the rating', 'unable to get the user rating']"
539,,,"['unable to get the rating', 'unable to get the user rating']"
540,NR,-,[]
541,3,5,[]
542,NR,-,[]
543,NR,,['unable to get the user rating']
544,,,"['unable to get the rating', 'unable to get the user rating']"
545,,,"['unable to get the rating', 'unable to get the user rating']"
546,,,"['unable to get the rating', 'unable to get the user rating']"
547,3.5,6.3,[]
548,,,"['unable to get the rating', 'unable to get the user rating']"
549,,,"['unable to get the rating', 'unable to get the user rating']"
550,,,"['unable to get the rating', 'unable to get the user rating']"
551,,,"['unable to get the rating', 'unable to get the user rating']"
552,,,"['unable to get the rating', 'unable to get the user rating']"
553,,,"['unable to get the rating', 'unable to get the user rating']"
554,,,"['unable to get the rating', 'unable to get the user rating']"
555,,,"['unable to get the rating', 'unable to get the user rating']"
556,,,"['unable to get the rating', 'unable to get the user rating']"
557,,,"['unable to get the rating', 'unable to get the user rating']"
558,,,"['unable to get the rating', 'unable to get the user rating']"
559,,,"['unable to get the rating', 'unable to get the user rating']"
560,,,"['unable to get the rating', 'unable to get the user rating']"
561,,,"['unable to get the rating', 'unable to get the user rating']"
562,,,"['unable to get the rating', 'unable to get the user rating']"
563,NR,,['unable to get the user rating']
564,,,"['unable to get the rating', 'unable to get the user rating']"
565,NR,,['unable to get the user rating']
566,,,"['unable to get the rating', 'unable to get the user rating']"
567,NR,,['unable to get the user rating']
568,,,"['unable to get the rating', 'unable to get the user rating']"
569,,,"['unable to get the rating', 'unable to get the user rating']"
570,,,"['unable to get the rating', 'unable to get the user rating']"
571,,,"['unable to get the rating', 'unable to get the user rating']"
572,NR,7,[]
573,NR,7.4,[]
574,,,"['unable to get the rating', 'unable to get the user rating']"
575,,,"['unable to get the rating', 'unable to get the user rating']"
576,,,"['unable to get the rating', 'unable to get the user rating']"
577,,,"['unable to get the rating', 'unable to get the user rating']"
578,,,"['unable to get the rating', 'unable to get the user rating']"
579,,,"['unable to get the rating', 'unable to get the user rating']"
580,,,"['unable to get the rating', 'unable to get the user rating']"
581,,,"['unable to get the rating', 'unable to get the user rating']"
582,,,"['unable to get the rating', 'unable to get the user rating']"
583,,,"['unable to get the rating', 'unable to get the user rating']"
584,,,"['unable to get the rating', 'unable to get the user rating']"
585,,,"['unable to get the rating', 'unable to get the user rating']"
586,,,"['unable to get the rating', 'unable to get the user rating']"
587,,,"['unable to get the rating', 'unable to get the user rating']"
588,,,"['unable to get the rating', 'unable to get the user rating']"
589,NR,,['unable to get the user rating']
590,NR,7.1,[]
591,,,"['unable to get the rating', 'unable to get the user rating']"
592,,,"['unable to get the rating', 'unable to get the user rating']"
593,,,"['unable to get the rating', 'unable to get the user rating']"
594,NR,-,[]
595,,,"['unable to get the rating', 'unable to get the user rating']"
596,,,"['unable to get the rating', 'unable to get the user rating']"
597,,,"['unable to get the rating', 'unable to get the user rating']"
598,,,"['unable to get the rating', 'unable to get the user rating']"
599,NR,,['unable to get the user rating']
600,,,"['unable to get the rating', 'unable to get the user rating']"
601,,,"['unable to get the rating', 'unable to get the user rating']"
602,,,"['unable to get the rating', 'unable to get the user rating']"
603,,,"['unable to get the rating', 'unable to get the user rating']"
604,,,"['unable to get the rating', 'unable to get the user rating']"
605,,,"['unable to get the rating', 'unable to get the user rating']"
606,,,"['unable to get the rating', 'unable to get the user rating']"
607,,,"['unable to get the rating', 'unable to get the user rating']"
608,,,"['unable to get the rating', 'unable to get the user rating']"
609,,,"['unable to get the rating', 'unable to get the user rating']"
610,,,"['unable to get the rating', 'unable to get the user rating']"
611,,,"['unable to get the rating', 'unable to get the user rating']"
612,,,"['unable to get the rating', 'unable to get the user rating']"
613,,,"['unable to get the rating', 'unable to get the user rating']"
614,,,"['unable to get the rating', 'unable to get the user rating']"
615,8.4,6.8,[]
616,,,"['unable to get the rating', 'unable to get the user rating']"
617,,,"['unable to get the rating', 'unable to get the user rating']"
618,,,"['unable to get the rating', 'unable to get the user rating']"
619,,,"['unable to get the rating', 'unable to get the user rating']"
620,,,"['unable to get the rating', 'unable to get the user rating']"
621,,,"['unable to get the rating', 'unable to get the user rating']"
622,,,"['unable to get the rating', 'unable to get the user rating']"
623,,,"['unable to get the rating', 'unable to get the user rating']"
624,,,"['unable to get the rating', 'unable to get the user rating']"
625,,,"['unable to get the rating', 'unable to get the user rating']"
626,NR,,['unable to get the user rating']
627,,,"['unable to get the rating', 'unable to get the user rating']"
628,,,"['unable to get the rating', 'unable to get the user rating']"
629,,,"['unable to get the rating', 'unable to get the user rating']"
630,,,"['unable to get the rating', 'unable to get the user rating']"
631,,,"['unable to get the rating', 'unable to get the user rating']"
632,,,"['unable to get the rating', 'unable to get the user rating']"
633,,,"['unable to get the rating', 'unable to get the user rating']"
634,,,"['unable to get the rating', 'unable to get the user rating']"
635,,,"['unable to get the rating', 'unable to get the user rating']"
636,,,"['unable to get the rating', 'unable to get the user rating']"
