,0,1,log
125,,,"['unable to get the rating', 'unable to get the user rating']"
126,7.5,8.4,[]
127,,,"['unable to get the rating', 'unable to get the user rating']"
128,,,"['unable to get the rating', 'unable to get the user rating']"
129,,,"['unable to get the rating', 'unable to get the user rating']"
130,7.5,7.9,[]
131,,,"['unable to get the rating', 'unable to get the user rating']"
132,,,"['unable to get the rating', 'unable to get the user rating']"
133,NR,9.2,[]
134,,,"['unable to get the rating', 'unable to get the user rating']"
135,,,"['unable to get the rating', 'unable to get the user rating']"
136,,,"['unable to get the rating', 'unable to get the user rating']"
137,,,"['unable to get the rating', 'unable to get the user rating']"
138,,,"['unable to get the rating', 'unable to get the user rating']"
139,,,"['unable to get the rating', 'unable to get the user rating']"
140,,,"['unable to get the rating', 'unable to get the user rating']"
141,,,"['unable to get the rating', 'unable to get the user rating']"
142,,,"['unable to get the rating', 'unable to get the user rating']"
143,,,"['unable to get the rating', 'unable to get the user rating']"
144,NR,8.8,[]
145,NR,7.6,[]
146,NR,7,[]
147,NR,6.3,[]
148,,,"['unable to get the rating', 'unable to get the user rating']"
149,,,"['unable to get the rating', 'unable to get the user rating']"
150,NR,,['unable to get the user rating']
151,,,"['unable to get the rating', 'unable to get the user rating']"
152,,,"['unable to get the rating', 'unable to get the user rating']"
153,8,7.2,[]
154,,,"['unable to get the rating', 'unable to get the user rating']"
155,,,"['unable to get the rating', 'unable to get the user rating']"
156,6,5.6,[]
157,5.5,6.8,[]
158,,,"['unable to get the rating', 'unable to get the user rating']"
159,,,"['unable to get the rating', 'unable to get the user rating']"
160,,,"['unable to get the rating', 'unable to get the user rating']"
161,NR,7.2,[]
162,,,"['unable to get the rating', 'unable to get the user rating']"
163,,,"['unable to get the rating', 'unable to get the user rating']"
164,NR,-,[]
165,,,"['unable to get the rating', 'unable to get the user rating']"
166,NR,-,[]
167,,,"['unable to get the rating', 'unable to get the user rating']"
168,,,"['unable to get the rating', 'unable to get the user rating']"
169,NR,,['unable to get the user rating']
170,,,"['unable to get the rating', 'unable to get the user rating']"
171,NR,-,[]
172,,,"['unable to get the rating', 'unable to get the user rating']"
173,,,"['unable to get the rating', 'unable to get the user rating']"
174,,,"['unable to get the rating', 'unable to get the user rating']"
175,,,"['unable to get the rating', 'unable to get the user rating']"
176,,,"['unable to get the rating', 'unable to get the user rating']"
177,,,"['unable to get the rating', 'unable to get the user rating']"
178,NR,9,[]
179,NR,5,[]
180,NR,7.3,[]
181,,,"['unable to get the rating', 'unable to get the user rating']"
182,,,"['unable to get the rating', 'unable to get the user rating']"
183,,,"['unable to get the rating', 'unable to get the user rating']"
184,,,"['unable to get the rating', 'unable to get the user rating']"
185,,,"['unable to get the rating', 'unable to get the user rating']"
186,,,"['unable to get the rating', 'unable to get the user rating']"
187,,,"['unable to get the rating', 'unable to get the user rating']"
188,,,"['unable to get the rating', 'unable to get the user rating']"
189,,,"['unable to get the rating', 'unable to get the user rating']"
190,NR,4,[]
191,NR,7.3,[]
192,7.5,7,[]
193,7,6.8,[]
194,,,"['unable to get the rating', 'unable to get the user rating']"
195,3,8,[]
196,NR,6,[]
197,,,"['unable to get the rating', 'unable to get the user rating']"
198,,,"['unable to get the rating', 'unable to get the user rating']"
199,,,"['unable to get the rating', 'unable to get the user rating']"
200,,,"['unable to get the rating', 'unable to get the user rating']"
201,,,"['unable to get the rating', 'unable to get the user rating']"
202,,,"['unable to get the rating', 'unable to get the user rating']"
203,,,"['unable to get the rating', 'unable to get the user rating']"
204,,,"['unable to get the rating', 'unable to get the user rating']"
205,,,"['unable to get the rating', 'unable to get the user rating']"
206,,,"['unable to get the rating', 'unable to get the user rating']"
207,,,"['unable to get the rating', 'unable to get the user rating']"
208,,,"['unable to get the rating', 'unable to get the user rating']"
209,,,"['unable to get the rating', 'unable to get the user rating']"
210,,,"['unable to get the rating', 'unable to get the user rating']"
211,,,"['unable to get the rating', 'unable to get the user rating']"
212,,,"['unable to get the rating', 'unable to get the user rating']"
213,,,"['unable to get the rating', 'unable to get the user rating']"
214,NR,5,[]
215,,,"['unable to get the rating', 'unable to get the user rating']"
216,NR,5,[]
217,,,"['unable to get the rating', 'unable to get the user rating']"
218,,,"['unable to get the rating', 'unable to get the user rating']"
219,,,"['unable to get the rating', 'unable to get the user rating']"
220,,,"['unable to get the rating', 'unable to get the user rating']"
221,NR,-,[]
222,,,"['unable to get the rating', 'unable to get the user rating']"
223,,,"['unable to get the rating', 'unable to get the user rating']"
224,,,"['unable to get the rating', 'unable to get the user rating']"
225,,,"['unable to get the rating', 'unable to get the user rating']"
226,,,"['unable to get the rating', 'unable to get the user rating']"
227,,,"['unable to get the rating', 'unable to get the user rating']"
228,8.5,8.8,[]
229,,,"['unable to get the rating', 'unable to get the user rating']"
230,,,"['unable to get the rating', 'unable to get the user rating']"
231,6.2,8.3,[]
232,NR,8.5,[]
233,,,"['unable to get the rating', 'unable to get the user rating']"
234,,,"['unable to get the rating', 'unable to get the user rating']"
235,,,"['unable to get the rating', 'unable to get the user rating']"
236,NR,8.3,[]
237,,,"['unable to get the rating', 'unable to get the user rating']"
238,,,"['unable to get the rating', 'unable to get the user rating']"
239,,,"['unable to get the rating', 'unable to get the user rating']"
240,7.5,7.7,[]
241,,,"['unable to get the rating', 'unable to get the user rating']"
242,,,"['unable to get the rating', 'unable to get the user rating']"
243,NR,8,[]
244,,,"['unable to get the rating', 'unable to get the user rating']"
245,,,"['unable to get the rating', 'unable to get the user rating']"
246,,,"['unable to get the rating', 'unable to get the user rating']"
247,NR,-,[]
248,9,8.1,[]
249,,,"['unable to get the rating', 'unable to get the user rating']"
250,NR,8,[]
251,,,"['unable to get the rating', 'unable to get the user rating']"
252,,,"['unable to get the rating', 'unable to get the user rating']"
253,,,"['unable to get the rating', 'unable to get the user rating']"
254,,,"['unable to get the rating', 'unable to get the user rating']"
255,,,"['unable to get the rating', 'unable to get the user rating']"
256,,,"['unable to get the rating', 'unable to get the user rating']"
257,,,"['unable to get the rating', 'unable to get the user rating']"
258,NR,-,[]
259,NR,5.7,[]
260,8,6.9,[]
261,,,"['unable to get the rating', 'unable to get the user rating']"
262,6.9,7.3,[]
263,,,"['unable to get the rating', 'unable to get the user rating']"
264,,,"['unable to get the rating', 'unable to get the user rating']"
265,,,"['unable to get the rating', 'unable to get the user rating']"
266,NR,-,[]
267,,,"['unable to get the rating', 'unable to get the user rating']"
268,,,"['unable to get the rating', 'unable to get the user rating']"
269,NR,8,[]
270,5,6.5,[]
271,NR,5.8,[]
272,7.8,-,[]
273,,,"['unable to get the rating', 'unable to get the user rating']"
274,,,"['unable to get the rating', 'unable to get the user rating']"
275,,,"['unable to get the rating', 'unable to get the user rating']"
276,,,"['unable to get the rating', 'unable to get the user rating']"
277,NR,7,[]
278,2,5,[]
279,NR,-,[]
280,NR,,['unable to get the user rating']
281,,,"['unable to get the rating', 'unable to get the user rating']"
282,,,"['unable to get the rating', 'unable to get the user rating']"
283,,,"['unable to get the rating', 'unable to get the user rating']"
284,,,"['unable to get the rating', 'unable to get the user rating']"
285,6,6.2,[]
286,NR,,['unable to get the user rating']
287,,,"['unable to get the rating', 'unable to get the user rating']"
288,,,"['unable to get the rating', 'unable to get the user rating']"
289,,,"['unable to get the rating', 'unable to get the user rating']"
290,,,"['unable to get the rating', 'unable to get the user rating']"
291,NR,,['unable to get the user rating']
292,,,"['unable to get the rating', 'unable to get the user rating']"
293,,,"['unable to get the rating', 'unable to get the user rating']"
294,,,"['unable to get the rating', 'unable to get the user rating']"
295,,,"['unable to get the rating', 'unable to get the user rating']"
296,,,"['unable to get the rating', 'unable to get the user rating']"
297,,,"['unable to get the rating', 'unable to get the user rating']"
298,NR,7,[]
299,5,5.7,[]
300,NR,7,[]
301,NR,7,[]
302,,,"['unable to get the rating', 'unable to get the user rating']"
303,,,"['unable to get the rating', 'unable to get the user rating']"
304,,,"['unable to get the rating', 'unable to get the user rating']"
305,,,"['unable to get the rating', 'unable to get the user rating']"
306,,,"['unable to get the rating', 'unable to get the user rating']"
307,,,"['unable to get the rating', 'unable to get the user rating']"
308,,,"['unable to get the rating', 'unable to get the user rating']"
309,,,"['unable to get the rating', 'unable to get the user rating']"
310,,,"['unable to get the rating', 'unable to get the user rating']"
311,NR,5,[]
312,,,"['unable to get the rating', 'unable to get the user rating']"
313,,,"['unable to get the rating', 'unable to get the user rating']"
314,,,"['unable to get the rating', 'unable to get the user rating']"
315,,,"['unable to get the rating', 'unable to get the user rating']"
316,,,"['unable to get the rating', 'unable to get the user rating']"
317,,,"['unable to get the rating', 'unable to get the user rating']"
318,,,"['unable to get the rating', 'unable to get the user rating']"
319,,,"['unable to get the rating', 'unable to get the user rating']"
320,,,"['unable to get the rating', 'unable to get the user rating']"
321,,,"['unable to get the rating', 'unable to get the user rating']"
322,,,"['unable to get the rating', 'unable to get the user rating']"
323,,,"['unable to get the rating', 'unable to get the user rating']"
324,,,"['unable to get the rating', 'unable to get the user rating']"
325,,,"['unable to get the rating', 'unable to get the user rating']"
326,,,"['unable to get the rating', 'unable to get the user rating']"
327,5,6,[]
328,,,"['unable to get the rating', 'unable to get the user rating']"
329,,,"['unable to get the rating', 'unable to get the user rating']"
330,,,"['unable to get the rating', 'unable to get the user rating']"
331,,,"['unable to get the rating', 'unable to get the user rating']"
332,NR,,['unable to get the user rating']
333,,,"['unable to get the rating', 'unable to get the user rating']"
334,,,"['unable to get the rating', 'unable to get the user rating']"
335,,,"['unable to get the rating', 'unable to get the user rating']"
336,,,"['unable to get the rating', 'unable to get the user rating']"
337,,,"['unable to get the rating', 'unable to get the user rating']"
338,,,"['unable to get the rating', 'unable to get the user rating']"
339,,,"['unable to get the rating', 'unable to get the user rating']"
340,NR,-,[]
341,,,"['unable to get the rating', 'unable to get the user rating']"
342,,,"['unable to get the rating', 'unable to get the user rating']"
343,,,"['unable to get the rating', 'unable to get the user rating']"
344,,,"['unable to get the rating', 'unable to get the user rating']"
345,5,-,[]
346,,,"['unable to get the rating', 'unable to get the user rating']"
347,,,"['unable to get the rating', 'unable to get the user rating']"
348,,,"['unable to get the rating', 'unable to get the user rating']"
349,,,"['unable to get the rating', 'unable to get the user rating']"
350,,,"['unable to get the rating', 'unable to get the user rating']"
351,,,"['unable to get the rating', 'unable to get the user rating']"
352,,,"['unable to get the rating', 'unable to get the user rating']"
353,NR,5,[]
354,,,"['unable to get the rating', 'unable to get the user rating']"
355,NR,5,[]
356,,,"['unable to get the rating', 'unable to get the user rating']"
357,5.3,6.4,[]
358,,,"['unable to get the rating', 'unable to get the user rating']"
359,NR,5,[]
360,,,"['unable to get the rating', 'unable to get the user rating']"
361,NR,-,[]
362,NR,-,[]
363,NR,5,[]
364,4.5,6.6,[]
365,5,6,[]
366,NR,7,[]
367,,,"['unable to get the rating', 'unable to get the user rating']"
368,,,"['unable to get the rating', 'unable to get the user rating']"
369,,,"['unable to get the rating', 'unable to get the user rating']"
370,1,-,[]
371,,,"['unable to get the rating', 'unable to get the user rating']"
372,NR,-,[]
373,,,"['unable to get the rating', 'unable to get the user rating']"
374,,,"['unable to get the rating', 'unable to get the user rating']"
375,NR,-,[]
376,NR,6.5,[]
377,,,"['unable to get the rating', 'unable to get the user rating']"
378,NR,-,[]
379,8.5,7.2,[]
380,NR,-,[]
381,,,"['unable to get the rating', 'unable to get the user rating']"
382,,,"['unable to get the rating', 'unable to get the user rating']"
383,,,"['unable to get the rating', 'unable to get the user rating']"
384,,,"['unable to get the rating', 'unable to get the user rating']"
385,,,"['unable to get the rating', 'unable to get the user rating']"
386,,,"['unable to get the rating', 'unable to get the user rating']"
387,,,"['unable to get the rating', 'unable to get the user rating']"
388,,,"['unable to get the rating', 'unable to get the user rating']"
389,,,"['unable to get the rating', 'unable to get the user rating']"
390,,,"['unable to get the rating', 'unable to get the user rating']"
391,5,-,[]
392,NR,-,[]
393,,,"['unable to get the rating', 'unable to get the user rating']"
394,NR,7.1,[]
395,NR,,['unable to get the user rating']
396,6.5,7.9,[]
397,,,"['unable to get the rating', 'unable to get the user rating']"
398,,,"['unable to get the rating', 'unable to get the user rating']"
399,NR,-,[]
400,NR,7,[]
401,,,"['unable to get the rating', 'unable to get the user rating']"
402,,,"['unable to get the rating', 'unable to get the user rating']"
403,,,"['unable to get the rating', 'unable to get the user rating']"
404,,,"['unable to get the rating', 'unable to get the user rating']"
405,,,"['unable to get the rating', 'unable to get the user rating']"
406,,,"['unable to get the rating', 'unable to get the user rating']"
407,NR,10,[]
408,,,"['unable to get the rating', 'unable to get the user rating']"
409,,,"['unable to get the rating', 'unable to get the user rating']"
410,NR,-,[]
411,NR,,['unable to get the user rating']
412,NR,6,[]
413,,,"['unable to get the rating', 'unable to get the user rating']"
414,,,"['unable to get the rating', 'unable to get the user rating']"
415,7,7.3,[]
416,,,"['unable to get the rating', 'unable to get the user rating']"
417,,,"['unable to get the rating', 'unable to get the user rating']"
418,,,"['unable to get the rating', 'unable to get the user rating']"
419,,,"['unable to get the rating', 'unable to get the user rating']"
420,,,"['unable to get the rating', 'unable to get the user rating']"
421,,,"['unable to get the rating', 'unable to get the user rating']"
422,,,"['unable to get the rating', 'unable to get the user rating']"
423,,,"['unable to get the rating', 'unable to get the user rating']"
424,,,"['unable to get the rating', 'unable to get the user rating']"
425,,,"['unable to get the rating', 'unable to get the user rating']"
426,NR,-,[]
427,,,"['unable to get the rating', 'unable to get the user rating']"
428,NR,-,[]
429,NR,-,[]
430,NR,7.5,[]
431,,,"['unable to get the rating', 'unable to get the user rating']"
432,,,"['unable to get the rating', 'unable to get the user rating']"
433,,,"['unable to get the rating', 'unable to get the user rating']"
434,,,"['unable to get the rating', 'unable to get the user rating']"
435,NR,,['unable to get the user rating']
436,,,"['unable to get the rating', 'unable to get the user rating']"
437,,,"['unable to get the rating', 'unable to get the user rating']"
438,,,"['unable to get the rating', 'unable to get the user rating']"
439,,,"['unable to get the rating', 'unable to get the user rating']"
440,,,"['unable to get the rating', 'unable to get the user rating']"
441,,,"['unable to get the rating', 'unable to get the user rating']"
442,,,"['unable to get the rating', 'unable to get the user rating']"
443,,,"['unable to get the rating', 'unable to get the user rating']"
444,NR,7,[]
445,NR,-,[]
446,,,"['unable to get the rating', 'unable to get the user rating']"
447,,,"['unable to get the rating', 'unable to get the user rating']"
448,,,"['unable to get the rating', 'unable to get the user rating']"
449,,,"['unable to get the rating', 'unable to get the user rating']"
450,NR,-,[]
451,,,"['unable to get the rating', 'unable to get the user rating']"
452,,,"['unable to get the rating', 'unable to get the user rating']"
453,NR,-,[]
454,NR,,['unable to get the user rating']
455,,,"['unable to get the rating', 'unable to get the user rating']"
456,,,"['unable to get the rating', 'unable to get the user rating']"
457,,,"['unable to get the rating', 'unable to get the user rating']"
458,NR,-,[]
459,,,"['unable to get the rating', 'unable to get the user rating']"
460,,,"['unable to get the rating', 'unable to get the user rating']"
461,,,"['unable to get the rating', 'unable to get the user rating']"
462,,,"['unable to get the rating', 'unable to get the user rating']"
463,,,"['unable to get the rating', 'unable to get the user rating']"
464,7.5,6,[]
465,,,"['unable to get the rating', 'unable to get the user rating']"
466,,,"['unable to get the rating', 'unable to get the user rating']"
467,,,"['unable to get the rating', 'unable to get the user rating']"
468,,,"['unable to get the rating', 'unable to get the user rating']"
469,,,"['unable to get the rating', 'unable to get the user rating']"
470,7.5,7.5,[]
471,NR,-,[]
472,,,"['unable to get the rating', 'unable to get the user rating']"
473,,,"['unable to get the rating', 'unable to get the user rating']"
474,,,"['unable to get the rating', 'unable to get the user rating']"
475,NR,7.5,[]
476,NR,-,[]
477,NR,-,[]
478,NR,-,[]
479,NR,,['unable to get the user rating']
480,,,"['unable to get the rating', 'unable to get the user rating']"
481,,,"['unable to get the rating', 'unable to get the user rating']"
482,,,"['unable to get the rating', 'unable to get the user rating']"
483,,,"['unable to get the rating', 'unable to get the user rating']"
484,,,"['unable to get the rating', 'unable to get the user rating']"
485,,,"['unable to get the rating', 'unable to get the user rating']"
486,6.2,4.5,[]
487,,,"['unable to get the rating', 'unable to get the user rating']"
488,7.5,-,[]
489,,,"['unable to get the rating', 'unable to get the user rating']"
490,,,"['unable to get the rating', 'unable to get the user rating']"
491,,,"['unable to get the rating', 'unable to get the user rating']"
492,,,"['unable to get the rating', 'unable to get the user rating']"
493,NR,6.3,[]
494,5.5,7,[]
495,NR,,['unable to get the user rating']
496,,,"['unable to get the rating', 'unable to get the user rating']"
497,,,"['unable to get the rating', 'unable to get the user rating']"
498,NR,7.5,[]
499,,,"['unable to get the rating', 'unable to get the user rating']"
500,,,"['unable to get the rating', 'unable to get the user rating']"
501,NR,8,[]
502,,,"['unable to get the rating', 'unable to get the user rating']"
503,,,"['unable to get the rating', 'unable to get the user rating']"
504,,,"['unable to get the rating', 'unable to get the user rating']"
505,,,"['unable to get the rating', 'unable to get the user rating']"
506,,,"['unable to get the rating', 'unable to get the user rating']"
507,7,6,[]
508,,,"['unable to get the rating', 'unable to get the user rating']"
509,,,"['unable to get the rating', 'unable to get the user rating']"
510,,,"['unable to get the rating', 'unable to get the user rating']"
511,,,"['unable to get the rating', 'unable to get the user rating']"
512,NR,8,[]
513,NR,-,[]
514,NR,,['unable to get the user rating']
515,NR,7,[]
516,NR,-,[]
517,,,"['unable to get the rating', 'unable to get the user rating']"
518,,,"['unable to get the rating', 'unable to get the user rating']"
519,NR,-,[]
520,8,-,[]
521,,,"['unable to get the rating', 'unable to get the user rating']"
522,,,"['unable to get the rating', 'unable to get the user rating']"
523,NR,-,[]
524,,,"['unable to get the rating', 'unable to get the user rating']"
525,8,6.9,[]
526,,,"['unable to get the rating', 'unable to get the user rating']"
527,NR,-,[]
528,,,"['unable to get the rating', 'unable to get the user rating']"
529,,,"['unable to get the rating', 'unable to get the user rating']"
530,NR,7,[]
531,NR,7.8,[]
532,,,"['unable to get the rating', 'unable to get the user rating']"
533,,,"['unable to get the rating', 'unable to get the user rating']"
534,,,"['unable to get the rating', 'unable to get the user rating']"
535,,,"['unable to get the rating', 'unable to get the user rating']"
536,,,"['unable to get the rating', 'unable to get the user rating']"
537,,,"['unable to get the rating', 'unable to get the user rating']"
538,4.5,6,[]
539,,,"['unable to get the rating', 'unable to get the user rating']"
540,,,"['unable to get the rating', 'unable to get the user rating']"
541,,,"['unable to get the rating', 'unable to get the user rating']"
542,,,"['unable to get the rating', 'unable to get the user rating']"
543,,,"['unable to get the rating', 'unable to get the user rating']"
544,NR,7,[]
545,,,"['unable to get the rating', 'unable to get the user rating']"
546,,,"['unable to get the rating', 'unable to get the user rating']"
547,NR,7,[]
548,,,"['unable to get the rating', 'unable to get the user rating']"
549,NR,-,[]
550,,,"['unable to get the rating', 'unable to get the user rating']"
551,,,"['unable to get the rating', 'unable to get the user rating']"
552,,,"['unable to get the rating', 'unable to get the user rating']"
553,,,"['unable to get the rating', 'unable to get the user rating']"
554,,,"['unable to get the rating', 'unable to get the user rating']"
555,,,"['unable to get the rating', 'unable to get the user rating']"
556,,,"['unable to get the rating', 'unable to get the user rating']"
557,NR,7,[]
558,,,"['unable to get the rating', 'unable to get the user rating']"
559,NR,,['unable to get the user rating']
560,,,"['unable to get the rating', 'unable to get the user rating']"
561,,,"['unable to get the rating', 'unable to get the user rating']"
562,,,"['unable to get the rating', 'unable to get the user rating']"
563,,,"['unable to get the rating', 'unable to get the user rating']"
564,,,"['unable to get the rating', 'unable to get the user rating']"
565,NR,-,[]
566,NR,-,[]
567,,,"['unable to get the rating', 'unable to get the user rating']"
568,,,"['unable to get the rating', 'unable to get the user rating']"
569,,,"['unable to get the rating', 'unable to get the user rating']"
570,,,"['unable to get the rating', 'unable to get the user rating']"
571,,,"['unable to get the rating', 'unable to get the user rating']"
572,,,"['unable to get the rating', 'unable to get the user rating']"
573,,,"['unable to get the rating', 'unable to get the user rating']"
574,,,"['unable to get the rating', 'unable to get the user rating']"
575,,,"['unable to get the rating', 'unable to get the user rating']"
576,,,"['unable to get the rating', 'unable to get the user rating']"
577,NR,-,[]
578,NR,-,[]
579,NR,-,[]
580,,,"['unable to get the rating', 'unable to get the user rating']"
581,,,"['unable to get the rating', 'unable to get the user rating']"
582,,,"['unable to get the rating', 'unable to get the user rating']"
583,NR,8,[]
584,NR,,['unable to get the user rating']
585,,,"['unable to get the rating', 'unable to get the user rating']"
586,4.5,6.3,[]
587,NR,-,[]
588,,,"['unable to get the rating', 'unable to get the user rating']"
589,,,"['unable to get the rating', 'unable to get the user rating']"
590,NR,-,[]
591,,,"['unable to get the rating', 'unable to get the user rating']"
592,,,"['unable to get the rating', 'unable to get the user rating']"
593,,,"['unable to get the rating', 'unable to get the user rating']"
594,NR,-,[]
595,,,"['unable to get the rating', 'unable to get the user rating']"
596,,,"['unable to get the rating', 'unable to get the user rating']"
597,,,"['unable to get the rating', 'unable to get the user rating']"
598,,,"['unable to get the rating', 'unable to get the user rating']"
599,NR,,['unable to get the user rating']
600,,,"['unable to get the rating', 'unable to get the user rating']"
601,,,"['unable to get the rating', 'unable to get the user rating']"
602,,,"['unable to get the rating', 'unable to get the user rating']"
603,,,"['unable to get the rating', 'unable to get the user rating']"
604,,,"['unable to get the rating', 'unable to get the user rating']"
605,,,"['unable to get the rating', 'unable to get the user rating']"
606,,,"['unable to get the rating', 'unable to get the user rating']"
607,,,"['unable to get the rating', 'unable to get the user rating']"
608,5,5.3,[]
609,,,"['unable to get the rating', 'unable to get the user rating']"
610,,,"['unable to get the rating', 'unable to get the user rating']"
611,,,"['unable to get the rating', 'unable to get the user rating']"
612,,,"['unable to get the rating', 'unable to get the user rating']"
613,,,"['unable to get the rating', 'unable to get the user rating']"
614,,,"['unable to get the rating', 'unable to get the user rating']"
615,NR,-,[]
616,,,"['unable to get the rating', 'unable to get the user rating']"
617,,,"['unable to get the rating', 'unable to get the user rating']"
618,NR,-,[]
619,NR,-,[]
620,6,6.6,[]
621,,,"['unable to get the rating', 'unable to get the user rating']"
622,,,"['unable to get the rating', 'unable to get the user rating']"
623,NR,6.5,[]
624,,,"['unable to get the rating', 'unable to get the user rating']"
625,,,"['unable to get the rating', 'unable to get the user rating']"
626,NR,6,[]
627,,,"['unable to get the rating', 'unable to get the user rating']"
628,5,-,[]
629,NR,,['unable to get the user rating']
630,,,"['unable to get the rating', 'unable to get the user rating']"
631,5,6.3,[]
632,NR,-,[]
